fid,xcoord,ycoord,date_day,date_month,date_year,SPECIES,daily_text_comment_rem,layer,code,cellcode
31926,8.165244341,45.25394453,17,8,2015,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31927,8.165244341,45.25394453,17,8,2015,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31928,8.165244341,45.25394453,17,8,2015,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
31929,8.136890338,45.2754814,18,8,2015,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31930,8.136890338,45.2754814,18,8,2015,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31931,8.136890338,45.2754814,18,8,2015,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31932,8.126463652,45.28966058,26,8,2015,Anax parthenope,,export_20241130,Continental,10kmE417N246
31933,8.126463652,45.28966058,26,8,2015,Aeshna affinis,,export_20241130,Continental,10kmE417N246
31934,8.126463652,45.28966058,26,8,2015,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31935,8.126463652,45.28966058,26,8,2015,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31936,8.139214527,45.28975739,26,8,2015,Aeshna affinis,,export_20241130,Continental,10kmE417N246
31937,8.139214527,45.28975739,26,8,2015,Anax parthenope,,export_20241130,Continental,10kmE417N246
31938,8.139214527,45.28975739,26,8,2015,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31939,8.139214527,45.28975739,26,8,2015,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
31940,8.139214527,45.28975739,26,8,2015,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31941,8.136890338,45.2754814,29,8,2015,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31942,8.136890338,45.2754814,29,8,2015,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31943,8.136890338,45.2754814,29,8,2015,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31944,8.136890338,45.2754814,29,8,2015,Anax parthenope,,export_20241130,Continental,10kmE417N246
31945,8.136890338,45.2754814,29,8,2015,Anax imperator,,export_20241130,Continental,10kmE417N246
31946,8.136890338,45.2754814,29,8,2015,Aeshna cyanea,,export_20241130,Continental,10kmE417N246
31947,8.136890338,45.2754814,29,8,2015,Orthetrum coerulescens,,export_20241130,Continental,10kmE417N246
31948,8.136890338,45.2754814,29,8,2015,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31949,8.136890338,45.2754814,30,8,2015,Anax parthenope,,export_20241130,Continental,10kmE417N246
31950,8.136890338,45.2754814,30,8,2015,Anax imperator,,export_20241130,Continental,10kmE417N246
31951,8.136890338,45.2754814,30,8,2015,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31952,8.136890338,45.2754814,30,8,2015,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31953,8.136890338,45.2754814,30,8,2015,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
31954,8.136890338,45.2754814,30,8,2015,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31955,8.133748,45.273653,6,7,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31956,8.171444,45.245581,6,7,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31957,8.136890338,45.2754814,16,7,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31958,8.136890338,45.2754814,27,7,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31959,8.136890338,45.2754814,27,7,2016,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31960,8.136890338,45.2754814,27,7,2016,Platycnemis pennipes,,export_20241130,Continental,10kmE417N246
31961,8.136890338,45.2754814,27,7,2016,Anax parthenope,,export_20241130,Continental,10kmE417N246
31962,8.136890338,45.2754814,27,7,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31963,8.136890338,45.2754814,28,7,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31964,8.19325296,45.24699806,30,7,2016,Sympetrum sanguineum,,export_20241130,Continental,10kmE417N246
31965,8.19325296,45.24699806,30,7,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31966,8.136890338,45.2754814,31,7,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31967,8.136890338,45.2754814,31,7,2016,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31968,8.136890338,45.2754814,31,7,2016,Anax imperator,,export_20241130,Continental,10kmE417N246
31969,8.136890338,45.2754814,31,7,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31970,8.136890338,45.2754814,31,7,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31971,8.136890338,45.2754814,31,7,2016,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
31972,8.19325296,45.24699806,1,8,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31973,8.19325296,45.24699806,1,8,2016,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31974,8.136890338,45.2754814,1,8,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31975,8.136890338,45.2754814,1,8,2016,Calopteryx virgo,,export_20241130,Continental,10kmE417N246
31976,8.136890338,45.2754814,1,8,2016,Orthetrum cancellatum,,export_20241130,Continental,10kmE417N246
31977,8.136890338,45.2754814,1,8,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31978,8.136890338,45.2754814,1,8,2016,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
31979,8.136890338,45.2754814,1,8,2016,Somatochlora metallica,,export_20241130,Continental,10kmE417N246
31980,8.136890338,45.2754814,18,8,2016,Anax parthenope,,export_20241130,Continental,10kmE417N246
31981,8.136890338,45.2754814,18,8,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31982,8.136890338,45.2754814,18,8,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31983,8.136890338,45.2754814,18,8,2016,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31984,8.136890338,45.2754814,18,8,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31985,8.136890338,45.2754814,29,8,2016,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
31986,8.136890338,45.2754814,29,8,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31987,8.136890338,45.2754814,29,8,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31988,8.136890338,45.2754814,29,8,2016,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31989,8.136890338,45.2754814,29,8,2016,Anax parthenope,,export_20241130,Continental,10kmE417N246
31990,8.136890338,45.2754814,4,9,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31991,8.136890338,45.2754814,4,9,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31992,8.136890338,45.2754814,4,9,2016,Anax parthenope,,export_20241130,Continental,10kmE417N246
31993,8.136890338,45.2754814,18,9,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31994,8.136890338,45.2754814,22,9,2016,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31995,8.136890338,45.2754814,2,10,2016,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31996,8.136890338,45.2754814,2,10,2016,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
31997,8.164086,45.259599,6,4,2017,Ischnura elegans,,export_20241130,Continental,10kmE417N246
31998,8.134796,45.272934,25,4,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
31999,8.136890338,45.2754814,26,4,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32000,8.136890338,45.2754814,13,5,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32001,8.136890338,45.2754814,20,5,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32002,8.136890338,45.2754814,20,5,2017,Sympetrum sanguineum,,export_20241130,Continental,10kmE417N246
32003,8.19325296,45.24699806,25,5,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32004,8.168072,45.320588,8,6,2017,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32005,8.13620053,45.27737021,10,6,2017,Libellula fulva,,export_20241130,Continental,10kmE417N246
32006,8.134313035,45.28224348,10,6,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32007,8.134313035,45.28224348,10,6,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32008,8.114134679,45.26256107,23,7,2017,Somatochlora metallica,,export_20241130,Continental,10kmE417N246
32009,8.114134679,45.26256107,23,7,2017,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32010,8.114134679,45.26256107,23,7,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32011,8.114134679,45.26256107,23,7,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32012,8.136890338,45.2754814,29,7,2017,Orthetrum cancellatum,,export_20241130,Continental,10kmE417N246
32013,8.136890338,45.2754814,29,7,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32014,8.136890338,45.2754814,29,7,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32015,8.136890338,45.2754814,29,7,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32016,8.136890338,45.2754814,29,7,2017,Ischnura pumilio,,export_20241130,Continental,10kmE417N246
32017,8.136890338,45.2754814,29,7,2017,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32018,8.114134679,45.26256107,29,7,2017,Somatochlora metallica,,export_20241130,Continental,10kmE417N246
32019,8.114134679,45.26256107,29,7,2017,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32020,8.136890338,45.2754814,17,8,2017,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32021,8.136890338,45.2754814,23,8,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32022,8.136890338,45.2754814,23,8,2017,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32023,8.136890338,45.2754814,23,8,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32024,8.136890338,45.2754814,23,8,2017,Anax parthenope,,export_20241130,Continental,10kmE417N246
32025,8.136890338,45.2754814,23,8,2017,Ischnura pumilio,,export_20241130,Continental,10kmE417N246
32026,8.136890338,45.2754814,23,8,2017,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32027,8.136890338,45.2754814,10,9,2017,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32028,8.136890338,45.2754814,10,9,2017,Coenagrion puella,,export_20241130,Continental,10kmE417N246
32029,8.136890338,45.2754814,16,9,2017,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32030,8.136890338,45.2754814,16,9,2017,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32031,8.114517194,45.26246258,24,9,2017,Aeshna mixta,,export_20241130,Continental,10kmE417N246
32032,8.114517194,45.26246258,24,9,2017,Aeshna affinis,,export_20241130,Continental,10kmE417N246
32033,8.137299231,45.27550002,24,9,2017,Coenagrion puella,,export_20241130,Continental,10kmE417N246
32034,8.136890338,45.2754814,19,5,2018,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32035,8.142870005,45.2785369,10,6,2018,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32036,8.142870005,45.2785369,10,6,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32037,8.142870005,45.2785369,10,6,2018,Anax imperator,,export_20241130,Continental,10kmE417N246
32038,8.136890338,45.2754814,14,7,2018,Libellula fulva,,export_20241130,Continental,10kmE417N246
32039,8.136890338,45.2754814,14,7,2018,Platycnemis pennipes,,export_20241130,Continental,10kmE417N246
32040,8.136890338,45.2754814,14,7,2018,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32041,8.136890338,45.2754814,14,7,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32042,8.136890338,45.2754814,14,7,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32043,8.136890338,45.2754814,14,7,2018,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32044,8.177604675,45.24359083,15,8,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32045,8.177604675,45.24359083,15,8,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32046,8.136890338,45.2754814,10,4,2019,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32047,8.19325296,45.24699806,1,6,2019,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32048,8.152958,45.25236,5,6,2019,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32049,8.165598,45.320865,5,6,2019,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32050,8.146548,45.250425,5,6,2019,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32051,8.190692,45.313677,13,6,2019,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32052,8.157216838,45.25819976,20,7,2019,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32053,8.136888889,45.27548056,1,9,2019,Aeshna mixta,,export_20241130,Continental,10kmE417N246
32054,8.136888889,45.27548056,1,9,2019,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32055,8.136888889,45.27548056,1,9,2019,Anax imperator,,export_20241130,Continental,10kmE417N246
32056,8.136888889,45.27548056,1,9,2019,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32057,8.136888889,45.27548056,1,9,2019,Anax parthenope,,export_20241130,Continental,10kmE417N246
32058,8.136888889,45.27548056,1,9,2019,Orthetrum cancellatum,,export_20241130,Continental,10kmE417N246
32059,8.136888889,45.27548056,1,9,2019,Orthetrum coerulescens,,export_20241130,Continental,10kmE417N246
32060,8.136888889,45.27548056,1,9,2019,Sympetrum depressiusculum,,export_20241130,Continental,10kmE417N246
32061,8.136888889,45.27548056,1,9,2019,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32062,8.136888889,45.27548056,1,9,2019,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32063,8.136888889,45.27548056,1,9,2019,Somatochlora metallica,,export_20241130,Continental,10kmE417N246
32064,8.136888889,45.27548056,1,9,2019,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32065,8.111107576,45.26597914,17,10,2019,Aeshna mixta,,export_20241130,Continental,10kmE417N246
32066,8.19325296,45.24699806,20,5,2020,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32067,8.19325296,45.24699806,20,5,2020,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32068,8.19325296,45.24699806,20,5,2020,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32069,8.19325296,45.24699806,20,5,2020,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32070,8.134596394,45.27323651,23,5,2020,Libellula depressa,,export_20241130,Continental,10kmE417N246
32071,8.134596394,45.27323651,23,5,2020,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32072,8.134596394,45.27323651,23,5,2020,Calopteryx virgo,,export_20241130,Continental,10kmE417N246
32073,8.136890338,45.2754814,23,5,2020,Calopteryx virgo,,export_20241130,Continental,10kmE417N246
32074,8.136890338,45.2754814,23,5,2020,Crocothemis erythraea,,export_20241130,Continental,10kmE417N246
32075,8.136890338,45.2754814,25,5,2020,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32076,8.136890338,45.2754814,25,5,2020,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32077,8.136890338,45.2754814,25,5,2020,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32078,8.136890338,45.2754814,25,5,2020,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32079,8.132115,45.272148,28,5,2020,Calopteryx virgo,,export_20241130,Continental,10kmE417N246
32080,8.132115,45.272148,28,5,2020,Orthetrum cancellatum,,export_20241130,Continental,10kmE417N246
32081,8.194823698,45.2475698,22,7,2020,Sympetrum pedemontanum,,export_20241130,Continental,10kmE417N246
32082,8.13368,45.276505,22,7,2020,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32083,8.134555,45.274728,22,7,2020,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32084,8.158722,45.260934,22,7,2020,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32085,8.133679,45.276462,22,7,2020,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32086,8.135192,45.273616,22,7,2020,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32087,8.159252,45.260543,22,7,2020,Orthetrum cancellatum,,export_20241130,Continental,10kmE417N246
32088,8.132128,45.271935,22,7,2020,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32089,8.157422,45.258593,22,7,2020,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32090,8.158726,45.260887,22,7,2020,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32091,8.157216838,45.25819976,22,7,2020,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32092,8.157216838,45.25819976,22,7,2020,Orthetrum cancellatum,,export_20241130,Continental,10kmE417N246
32093,8.157216838,45.25819976,22,7,2020,Sympetrum fonscolombei,,export_20241130,Continental,10kmE417N246
32094,8.136890338,45.2754814,22,7,2020,Orthetrum albistylum,,export_20241130,Continental,10kmE417N246
32095,8.136890338,45.2754814,22,7,2020,Ischnura elegans,,export_20241130,Continental,10kmE417N246
32096,8.180630609,45.24262031,9,9,2020,Trithemis annulata,,export_20241130,Continental,10kmE417N246
32097,8.180384,45.242523,12,10,2020,Aeshna mixta,,export_20241130,Continental,10kmE417N246
32098,8.136890338,45.2754814,24,4,2021,Ischnura pumilio,,export_20241130,Continental,10kmE417N246
32099,8.135109,45.27329,24,4,2021,Ischnura pumilio,,export_20241130,Continental,10kmE417N246
32100,8.133456,45.272319,16,5,2021,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
32101,8.136890338,45.2754814,16,5,2021,Calopteryx splendens,,export_20241130,Continental,10kmE417N246
